epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,165.517,0.74907,0.38221,0.89549,0.98206,0.97131,0.99108,0.79625,0.83185,0.36985,0.90432,0.00093268,0.00093268,0.00093268
36,170.226,0.7322,0.36817,0.89085,0.98139,0.99463,0.99474,0.80368,0.81893,0.34845,0.90218,0.0009307,0.0009307,0.0009307
37,174.894,0.71553,0.35543,0.88256,0.99307,0.99132,0.99447,0.80056,0.82148,0.34631,0.89871,0.00092872,0.00092872,0.00092872
38,179.568,0.7209,0.3621,0.88396,0.98937,0.98536,0.99281,0.80743,0.81769,0.34682,0.90429,0.00092674,0.00092674,0.00092674
39,184.261,0.70835,0.36058,0.88353,0.98869,0.98846,0.99289,0.80043,0.82014,0.34857,0.89878,0.00092476,0.00092476,0.00092476
40,189.095,0.71796,0.35973,0.88669,0.97475,0.95983,0.9866,0.77548,0.88626,0.3876,0.92918,0.00092278,0.00092278,0.00092278
41,193.8,0.71275,0.36157,0.88597,0.99452,0.98952,0.99436,0.80353,0.84187,0.34666,0.90292,0.0009208,0.0009208,0.0009208
42,198.53,0.72625,0.36225,0.88994,0.98964,0.99621,0.9948,0.80261,0.84108,0.33921,0.9073,0.00091882,0.00091882,0.00091882
43,203.295,0.71092,0.36266,0.88078,0.98554,0.98396,0.99108,0.79986,0.84551,0.3556,0.91031,0.00091684,0.00091684,0.00091684
44,208.019,0.72281,0.36894,0.89107,0.98848,0.99533,0.99418,0.8027,0.82674,0.3517,0.90788,0.00091486,0.00091486,0.00091486
45,212.731,0.71483,0.36847,0.87827,0.98951,0.97887,0.99365,0.79346,0.85919,0.36727,0.9249,0.00091288,0.00091288,0.00091288
46,217.476,0.72194,0.37426,0.89002,0.99149,0.98968,0.99434,0.80406,0.82759,0.34976,0.90385,0.0009109,0.0009109,0.0009109
47,222.185,0.70224,0.35731,0.87962,0.98588,0.98058,0.99227,0.79703,0.82816,0.35705,0.90635,0.00090892,0.00090892,0.00090892
48,226.906,0.69504,0.35778,0.88199,0.98011,0.99049,0.99439,0.80732,0.82413,0.34219,0.90596,0.00090694,0.00090694,0.00090694
49,231.53,0.69707,0.35858,0.88064,0.99248,0.99085,0.9947,0.80473,0.82925,0.34077,0.9049,0.00090496,0.00090496,0.00090496
50,236.213,0.70704,0.35931,0.88304,0.96737,0.97743,0.99124,0.77202,0.91121,0.39341,0.93114,0.00090298,0.00090298,0.00090298
51,240.902,0.71681,0.36049,0.88219,0.98688,0.98449,0.99289,0.79715,0.85029,0.35078,0.90968,0.000901,0.000901,0.000901
52,245.589,0.69667,0.35869,0.88069,0.98222,0.97567,0.9902,0.78156,0.8832,0.37822,0.92352,0.00089902,0.00089902,0.00089902
53,250.288,0.70331,0.36303,0.87552,0.9708,0.98675,0.99158,0.77922,0.85602,0.36325,0.91747,0.00089704,0.00089704,0.00089704
54,254.974,0.69888,0.35462,0.87967,0.98479,0.99167,0.99426,0.80508,0.81319,0.34369,0.90089,0.00089506,0.00089506,0.00089506
55,259.645,0.70663,0.36218,0.88545,0.99122,0.98805,0.99458,0.79652,0.83537,0.34514,0.90318,0.00089308,0.00089308,0.00089308
56,264.332,0.69833,0.36007,0.88221,0.98574,0.99764,0.99429,0.79568,0.83022,0.33916,0.9061,0.0008911,0.0008911,0.0008911
57,269.015,0.69004,0.35244,0.87103,0.9727,0.96898,0.98839,0.77554,0.90103,0.42698,0.92264,0.00088912,0.00088912,0.00088912
58,274.41,0.68614,0.35147,0.87401,0.98763,0.99129,0.99428,0.7999,0.84145,0.3397,0.90409,0.00088714,0.00088714,0.00088714
59,279.082,0.67451,0.34508,0.87164,0.9971,0.99207,0.99473,0.80235,0.84139,0.33722,0.90641,0.00088516,0.00088516,0.00088516
60,283.738,0.67876,0.34563,0.87722,0.98016,0.97001,0.99038,0.78721,0.85705,0.3754,0.91086,0.00088318,0.00088318,0.00088318
61,288.437,0.68783,0.35547,0.87232,0.98684,0.98619,0.99379,0.79806,0.83783,0.35239,0.90396,0.0008812,0.0008812,0.0008812
62,293.109,0.68598,0.35205,0.86959,0.99269,0.98815,0.99398,0.7961,0.84121,0.34189,0.912,0.00087922,0.00087922,0.00087922
63,297.807,0.71248,0.36885,0.88383,0.98907,0.97146,0.99182,0.77934,0.87487,0.36974,0.9251,0.00087724,0.00087724,0.00087724
64,302.479,0.66955,0.34925,0.87588,0.99174,0.98189,0.99338,0.77129,0.91025,0.36365,0.94227,0.00087526,0.00087526,0.00087526
65,307.157,0.66509,0.34376,0.86248,0.98465,0.99351,0.99331,0.79568,0.83281,0.33337,0.90853,0.00087328,0.00087328,0.00087328
66,311.852,0.65818,0.34393,0.87238,0.99225,0.99125,0.99403,0.79551,0.85757,0.33859,0.91761,0.0008713,0.0008713,0.0008713
67,316.521,0.67706,0.34605,0.87038,0.98574,0.99139,0.99358,0.80195,0.85437,0.34449,0.91671,0.00086932,0.00086932,0.00086932
68,321.217,0.66461,0.34168,0.86407,0.99673,0.98987,0.99374,0.79215,0.85739,0.34491,0.92108,0.00086734,0.00086734,0.00086734
69,325.864,0.66305,0.3467,0.87595,0.98133,0.98512,0.99109,0.79043,0.86585,0.36269,0.92931,0.00086536,0.00086536,0.00086536
70,330.569,0.67032,0.35002,0.87719,0.98843,0.99188,0.99403,0.79557,0.85737,0.34795,0.91695,0.00086338,0.00086338,0.00086338
71,335.23,0.65534,0.34473,0.86803,0.98592,0.99053,0.994,0.79824,0.85794,0.3378,0.91646,0.0008614,0.0008614,0.0008614
72,339.954,0.648,0.33739,0.86626,0.98912,0.98612,0.99164,0.79221,0.86448,0.34516,0.91793,0.00085942,0.00085942,0.00085942
73,344.6,0.6741,0.34816,0.87291,0.98858,0.98136,0.99108,0.77843,0.92112,0.37059,0.94099,0.00085744,0.00085744,0.00085744
74,349.272,0.68006,0.34952,0.87379,0.98609,0.99418,0.99355,0.79105,0.86216,0.35504,0.91817,0.00085546,0.00085546,0.00085546
75,353.973,0.6649,0.34125,0.86843,0.97137,0.97409,0.98788,0.77143,0.91072,0.39611,0.94177,0.00085348,0.00085348,0.00085348
76,358.67,0.64162,0.3383,0.86168,0.993,0.99366,0.99296,0.78811,0.86573,0.35292,0.92745,0.0008515,0.0008515,0.0008515
77,363.351,0.64822,0.33809,0.86411,0.98501,0.98824,0.9933,0.78673,0.86988,0.36321,0.9239,0.00084952,0.00084952,0.00084952
78,367.996,0.65008,0.33848,0.86576,0.98192,0.96054,0.98801,0.76508,0.91219,0.39442,0.94982,0.00084754,0.00084754,0.00084754
79,372.639,0.65173,0.34223,0.86643,0.98776,0.98338,0.99332,0.79088,0.8675,0.34712,0.92029,0.00084556,0.00084556,0.00084556
80,377.383,0.6374,0.33298,0.86001,0.99281,0.98724,0.99338,0.79624,0.85563,0.33933,0.91584,0.00084358,0.00084358,0.00084358
81,382.102,0.64443,0.33867,0.86686,0.99126,0.98294,0.99157,0.79269,0.8487,0.34755,0.92381,0.0008416,0.0008416,0.0008416
82,386.798,0.6499,0.33709,0.8654,0.98835,0.99531,0.99477,0.79017,0.87133,0.33738,0.92523,0.00083962,0.00083962,0.00083962
83,391.515,0.66267,0.34179,0.86566,0.98897,0.99011,0.99441,0.79859,0.8534,0.34073,0.91456,0.00083764,0.00083764,0.00083764
84,396.22,0.64314,0.3357,0.86248,0.97888,0.98547,0.99142,0.78089,0.88977,0.36972,0.93539,0.00083566,0.00083566,0.00083566
85,400.904,0.64516,0.33527,0.85816,0.98372,0.99142,0.99349,0.80139,0.83924,0.33652,0.9144,0.00083368,0.00083368,0.00083368
86,405.645,0.64537,0.33936,0.86216,0.98537,0.98937,0.99361,0.7934,0.85407,0.34535,0.91666,0.0008317,0.0008317,0.0008317
87,410.343,0.63233,0.33225,0.85769,0.98445,0.9911,0.99328,0.7858,0.85646,0.34519,0.92362,0.00082972,0.00082972,0.00082972
88,415.043,0.62754,0.33139,0.86391,0.98577,0.99143,0.99353,0.79248,0.8521,0.34024,0.91552,0.00082774,0.00082774,0.00082774
89,419.718,0.64019,0.33362,0.85832,0.97155,0.98658,0.99156,0.78151,0.89705,0.35993,0.94065,0.00082576,0.00082576,0.00082576
90,424.383,0.62632,0.32906,0.8605,0.99358,0.99335,0.9946,0.79565,0.8589,0.33063,0.91443,0.00082378,0.00082378,0.00082378
91,429.074,0.62228,0.32511,0.85771,0.992,0.99043,0.99468,0.79567,0.85064,0.33605,0.91092,0.0008218,0.0008218,0.0008218
92,433.806,0.63452,0.32621,0.85701,0.97918,0.99455,0.99339,0.79579,0.84783,0.32856,0.91826,0.00081982,0.00081982,0.00081982
93,438.518,0.60872,0.31661,0.85383,0.99082,0.99602,0.99349,0.801,0.84513,0.33289,0.92137,0.00081784,0.00081784,0.00081784
94,443.219,0.62609,0.32743,0.85804,0.98937,0.99458,0.99404,0.78545,0.87189,0.34824,0.93094,0.00081586,0.00081586,0.00081586
95,447.922,0.62407,0.32427,0.85509,0.9866,0.98411,0.99213,0.79147,0.86992,0.3535,0.92974,0.00081388,0.00081388,0.00081388
96,452.629,0.61644,0.32716,0.85944,0.988,0.99274,0.99446,0.79313,0.86719,0.33369,0.92101,0.0008119,0.0008119,0.0008119
97,457.338,0.62075,0.32722,0.85892,0.98468,0.98727,0.99189,0.7851,0.88532,0.35556,0.93144,0.00080992,0.00080992,0.00080992
98,462.056,0.60687,0.32047,0.85582,0.98206,0.99665,0.99297,0.79258,0.88138,0.35165,0.93405,0.00080794,0.00080794,0.00080794
99,466.778,0.61666,0.32342,0.85503,0.97952,0.99546,0.99417,0.78878,0.87115,0.34783,0.93197,0.00080596,0.00080596,0.00080596
100,471.521,0.60907,0.32153,0.85626,0.98882,0.98514,0.99361,0.79689,0.85228,0.3383,0.92143,0.00080398,0.00080398,0.00080398
101,476.206,0.62062,0.3269,0.85728,0.98913,0.98751,0.9924,0.79607,0.85175,0.34015,0.92345,0.000802,0.000802,0.000802
